date,EPU,GPR,USD,BP500,production,consumption,OECD,naturegas, Coal,Google_Trends,VIX,Brent
2019/2/1,213.7127375,113.57,95.576,2706.53,2943.67,3.59,4419.6869,2.7,98.35,218,16.14,62.75
2019/2/4,211.4901097,179.98,95.849,2724.87,2943.67,3.59,4419.685974,2.57,98.2,216,15.73,62.51
2019/2/5,209.4967451,106.41,96.05,2737.7,2943.67,3.59,4419.672721,2.54,98.3,217,15.57,61.98
2019/2/6,207.732644,103.1,96.37,2731.61,2943.67,3.59,4419.647141,2.58,98.3,217,15.38,62.69
2019/2/7,206.1978063,92.48,96.544,2706.05,2943.67,3.59,4419.609234,2.62,97.8,217,16.37,61.63
2019/2/8,204.8922319,62.35,96.646,2707.88,2943.67,3.59,4419.559001,2.66,97.2,218,15.72,62.1
2019/2/11,203.815921,96.53,97.061,2709.8,2943.67,3.59,4419.496441,2.76,96.7,218,15.97,61.51
2019/2/12,202.9688734,69.22,96.717,2744.73,2943.67,3.59,4419.421555,2.71,95.65,218,15.43,62.42
2019/2/13,202.3510891,88.73,97.166,2753.03,2943.67,3.59,4419.334342,2.61,95.7,219,15.65,63.61
2019/2/14,201.9625683,76.54,97.042,2745.73,2943.67,3.59,4419.234802,2.61,94.95,220,16.22,64.57
2019/2/15,201.8033109,145.11,96.869,2775.6,2943.67,3.59,4419.122936,2.59,94.85,221,14.91,66.25
2019/2/18,201.8733168,67.15,96.77,2777.68,2943.67,3.59,4418.998743,2.64,95,226,14.895,66.5
2019/2/19,202.1725861,116.57,96.505,2779.76,2943.67,3.59,4418.862223,2.69,95.2,226,14.88,66.45
2019/2/20,202.7011188,171.34,96.504,2784.7,2943.67,3.59,4418.713376,2.69,95.2,226,14.02,67.08
2019/2/21,203.4589149,116.55,96.62,2774.88,2943.67,3.59,4418.552203,2.73,95.2,225,14.46,67.07
2019/2/22,204.4459744,69.44,96.544,2792.67,2943.67,3.59,4418.378704,2.74,95.05,223,13.51,67.12
2019/2/25,205.6622972,139.02,96.418,2796.11,2943.67,3.59,4418.192877,2.84,93.7,215,14.85,64.76
2019/2/26,207.1078834,124.92,96.051,2793.9,2943.67,3.59,4417.994724,2.74,94.8,213,15.17,65.21
2019/2/27,208.7827331,160.56,96.144,2792.38,2943.67,3.59,4417.784244,2.89,94.9,212,14.7,66.39
2019/2/28,210.686846,162.63,96.198,2784.49,2943.67,3.59,4417.561438,2.89,96.05,210,14.78,66.03
2019/3/1,245.4411193,184.5,96.514,2803.69,2649.54,3.21,4414.696,3.19,97,209,13.57,65.07
2019/3/4,247.4930838,62.96,96.609,2792.81,2649.54,3.21,4414.473591,4.25,98.15,211,14.63,65.67
2019/3/5,249.3082989,103.08,96.836,2789.65,2649.54,3.21,4414.276431,3.18,98.05,211,14.74,65.86
2019/3/6,250.8867646,81.01,96.847,2771.45,2649.54,3.21,4414.10452,3.18,97.45,210,15.74,65.99
2019/3/7,252.2284809,91.1,97.692,2748.93,2649.54,3.21,4413.957859,2.9,97.6,209,16.59,66.3
2019/3/8,253.3334477,55.01,97.368,2743.07,2649.54,3.21,4413.836446,2.9,95.55,208,16.05,65.74
2019/3/11,254.2016651,44.9,97.17,2783.3,2649.54,3.21,4413.740282,2.86,94.55,205,14.33,66.58
2019/3/12,254.8331331,101.32,97.035,2791.52,2649.54,3.21,4413.669368,2.83,95.05,204,13.77,66.67
2019/3/13,255.2278516,115.26,96.453,2810.92,2649.54,3.21,4413.623703,2.87,94.5,204,13.41,67.55
2019/3/14,255.3858207,66.67,96.748,2808.48,2649.54,3.21,4413.603286,2.95,94.6,205,13.5,67.23
2019/3/15,255.3070404,61.12,96.563,2822.48,2649.54,3.21,4413.608119,2.95,93.85,207,12.88,67.16
2019/3/18,254.9915107,79.94,96.496,2832.94,2649.54,3.21,4413.638201,2.9,93.8,213,13.1,67.54
2019/3/19,254.4392315,107.43,96.418,2832.57,2649.54,3.21,4413.693533,2.92,93.45,214,13.56,67.61
2019/3/20,253.6502029,60.31,96.037,2824.23,2649.54,3.21,4413.774113,2.86,93.55,215,13.91,68.5
2019/3/21,252.6244248,88.87,96.335,2854.88,2649.54,3.21,4413.879942,2.86,93.5,216,13.63,67.86
2019/3/22,251.3618974,122.84,96.609,2800.71,2649.54,3.21,4414.011021,2.75,93.3,216,16.48,67.03
2019/3/25,249.8626205,51.39,96.517,2798.36,2649.54,3.21,4414.167349,2.72,93.55,213,16.33,67.21
2019/3/26,248.1265942,88.73,96.829,2818.46,2649.54,3.21,4414.348926,2.74,93.2,213,14.68,67.97
2019/3/27,246.1538184,80.9,96.942,2805.37,2649.54,3.21,4414.555751,2.69,93.5,213,15.15,67.83
2019/3/28,243.9442932,81.35,97.247,2815.44,2649.54,3.21,4414.787826,2.69,92.95,213,14.43,67.82
2019/3/29,241.4980186,77.67,97.253,2834.4,2649.54,3.21,4415.045151,2.73,92.75,213,13.71,68.39
2019/4/1,203.1542896,65.45,97.237,2867.19,2735.07,3.35,4412.125909,2.73,82.5,215,13.4,69.01
2019/4/2,200.5432668,60.65,97.301,2867.24,2735.07,3.35,4412.461453,2.76,81.1,216,13.36,69.37
2019/4/3,198.1586206,83.97,97.128,2873.4,2735.07,3.35,4412.863828,2.74,79,216,13.74,69.31
2019/4/4,196.0003511,72.57,97.306,2879.39,2735.07,3.35,4413.333034,2.66,77.7,217,13.58,69.4
2019/4/5,194.0684581,71.19,97.396,2892.74,2735.07,3.35,4413.869071,2.62,78.85,217,12.82,70.34
2019/4/8,192.3629418,96.83,97.065,2895.77,2735.07,3.35,4414.471939,2.72,80.4,220,13.18,71.1
2019/4/9,190.883802,167.54,97.023,2878.2,2735.07,3.35,4415.141639,2.71,81.2,220,14.28,70.61
2019/4/10,189.6310389,76.35,96.956,2888.21,2735.07,3.35,4415.878169,2.72,82.2,219,13.3,71.73
2019/4/11,188.6046524,104.2,97.19,2888.32,2735.07,3.35,4416.681531,2.72,84.15,217,13.02,70.83
2019/4/12,187.8046425,103.63,96.947,2907.41,2735.07,3.35,4417.551724,2.75,84.2,214,12.01,71.55
2019/4/15,187.2310092,56.67,96.931,2905.58,2735.07,3.35,4418.488748,2.75,84.35,200,12.32,71.18
2019/4/16,186.8837525,124.46,97.085,2907.06,2735.07,3.35,4419.492603,2.66,84.1,198,12.18,71.72
2019/4/17,186.7628724,67.7,97.009,2900.45,2735.07,3.35,4420.563289,2.55,84.6,198,12.6,71.62
2019/4/18,186.8683689,54.6,97.461,2905.03,2735.07,3.35,4421.700806,2.54,84.45,200,12.09,71.97
2019/4/19,187.200242,51.31,97.402,2906.5,2735.07,3.35,4422.905155,2.575,84.45,203,12.09,73.005
2019/4/22,187.7584918,95.93,97.296,2907.97,2735.07,3.35,4424.176335,2.61,84.45,222,12.42,74.04
2019/4/23,188.5431181,156.5,97.57,2933.68,2735.07,3.35,4425.514345,2.53,84.6,225,12.28,74.51
2019/4/24,189.5541211,88.27,98.106,2927.25,2735.07,3.35,4426.919187,2.53,84.65,228,13.14,74.57
2019/4/25,190.7915007,99.63,98.171,2926.17,2735.07,3.35,4428.39086,2.54,85.45,228,13.25,74.35
2019/4/26,192.2552568,129.57,98.049,2939.88,2735.07,3.35,4429.929365,2.58,85.2,227,12.73,72.15
2019/4/29,193.9453896,68.81,97.839,2943.03,2735.07,3.35,4431.5347,2.58,86.9,219,13.11,72.04
2019/4/30,195.861899,49.37,97.53,2945.83,2735.07,3.35,4433.206866,2.59,87.3,217,13.12,72.8
2019/5/1,212.144857,61.52,97.658,2923.73,2632.74,3.23,4446.628409,2.59,87.2,214,14.8,72.18
2019/5/2,214.4023404,186.33,97.839,2917.52,2632.74,3.23,4448.341885,2.63,87.2,211,14.42,70.75
2019/5/3,216.7185315,70.15,97.458,2945.64,2632.74,3.23,4449.983665,2.59,87.6,208,12.87,70.85
2019/5/6,219.0934305,134.99,97.54,2932.47,2632.74,3.23,4451.553747,2.54,86.95,202,15.44,71.24
2019/5/7,221.5270372,122.51,97.559,2884.05,2632.74,3.23,4453.052132,2.54,87,199,19.32,69.88
2019/5/8,224.0193516,56.74,97.619,2879.42,2632.74,3.23,4454.478821,2.64,87.2,197,19.4,70.37
2019/5/9,226.5703739,167.13,97.486,2870.72,2632.74,3.23,4455.833812,2.62,86.25,196,19.1,70.39
2019/5/10,229.1801039,135.96,97.325,2881.4,2632.74,3.23,4457.117106,2.64,86.15,195,16.04,70.62
2019/5/13,231.8485417,130.95,97.357,2811.87,2632.74,3.23,4458.328703,2.71,85.55,199,20.55,70.23
2019/5/14,234.5756872,248.68,97.538,2834.41,2632.74,3.23,4459.468603,2.7,84.8,199,18.06,71.24
2019/5/15,237.3615405,184.76,97.579,2850.96,2632.74,3.23,4460.536806,2.69,84.45,198,16.44,71.77
2019/5/16,240.2061016,158.54,97.837,2876.32,2632.74,3.23,4461.533312,2.62,84.15,198,15.29,72.62
2019/5/17,243.1093705,141.05,98.02,2859.53,2632.74,3.23,4462.458121,2.61,84.1,197,15.96,72.21
2019/5/20,246.0713471,102.84,97.955,2840.23,2632.74,3.23,4463.311233,2.7,83.85,195,16.31,71.97
2019/5/21,249.0920315,131.19,98.021,2864.36,2632.74,3.23,4464.092648,2.73,83.85,194,14.95,72.18
2019/5/22,252.1714237,93.18,98.104,2856.27,2632.74,3.23,4464.802366,2.73,84,192,14.75,70.99
2019/5/23,255.3095237,102.54,97.856,2822.24,2632.74,3.23,4465.440386,2.56,83.75,190,16.92,67.76
2019/5/24,258.5063314,148.69,97.599,2826.06,2632.74,3.23,4466.00671,2.6,83.65,188,15.85,68.69
2019/5/27,261.7618469,43.34,97.753,2814.225,2632.74,3.23,4466.501336,2.625,83.65,181,16.675,70.11
2019/5/28,265.0760702,69.46,97.962,2802.39,2632.74,3.23,4466.924266,2.65,83.3,180,17.5,70.11
2019/5/29,268.4490012,67.51,98.168,2783.02,2632.74,3.23,4467.275498,2.69,83.45,179,17.9,69.45
2019/5/30,271.88064,120.23,98.171,2788.86,2632.74,3.23,4467.555033,2.69,83.4,179,17.3,66.87
2019/5/31,275.3709866,104.56,97.776,2752.06,2632.74,3.23,4467.762871,2.59,83.4,180,18.71,64.49
2019/6/3,304.1725961,129.25,97.237,2744.45,2719.22,3.37,4460.241442,2.5,73.25,184,18.86,61.28
2019/6/4,307.1158173,69.4,97.121,2803.27,2719.22,3.37,4460.507401,2.45,73.35,186,16.97,61.97
2019/6/5,309.7854758,122.39,97.367,2826.15,2719.22,3.37,4460.80242,2.45,72.85,189,16.09,60.63
2019/6/6,312.1815716,82.92,97.025,2843.49,2719.22,3.37,4461.1265,2.4,73,191,15.93,61.67
2019/6/7,314.3041047,69.92,96.603,2873.34,2719.22,3.37,4461.479641,2.43,72.8,195,16.3,63.29
2019/6/10,316.1530752,56.93,96.789,2886.73,2719.22,3.37,4461.861842,2.42,73.5,201,15.94,62.29
2019/6/11,317.7284829,74.29,96.726,2885.72,2719.22,3.37,4462.273103,2.41,74.15,204,15.99,62.29
2019/6/12,319.0303279,95.03,96.999,2879.84,2719.22,3.37,4462.713425,2.43,71.95,207,15.91,59.97
2019/6/13,320.0586103,114.67,97.046,2891.64,2719.22,3.37,4463.182807,2.43,71.85,208,15.82,61.31
2019/6/14,320.8133299,192.64,97.542,2886.98,2719.22,3.37,4463.68125,2.37,71.4,210,15.28,62.01
2019/6/17,321.2944869,126.36,97.562,2889.67,2719.22,3.37,4464.208753,2.46,71.15,211,15.35,60.94
2019/6/18,321.5020812,157.74,97.644,2917.75,2719.22,3.37,4464.765317,2.44,70.8,211,15.15,62.14
2019/6/19,321.4361128,135.55,97.253,2926.46,2719.22,3.37,4465.350941,2.43,70.6,211,14.33,61.82
2019/6/20,321.0965816,72.57,96.656,2954.18,2719.22,3.37,4465.965625,2.38,70.5,209,14.75,64.45
2019/6/21,320.4834878,126,96.207,2950.46,2719.22,3.37,4466.60937,2.27,71.3,207,15.4,65.2
2019/6/24,319.5968313,171.25,95.99,2945.35,2719.22,3.37,4467.282176,2.31,70.6,201,15.26,64.86
2019/6/25,318.4366122,82.02,96.158,2917.38,2719.22,3.37,4467.984042,2.31,70.95,198,16.28,65.05
2019/6/26,317.0028303,123.76,96.227,2913.78,2719.22,3.37,4468.714968,2.34,70.9,196,16.21,66.49
2019/6/27,315.2954857,134.94,96.214,2924.92,2719.22,3.37,4469.474955,2.32,71,194,15.82,66.55
2019/6/28,313.3145784,153.9,96.21,2941.76,2719.22,3.37,4470.264002,2.42,70.9,191,15.08,66.55
2019/7/1,272.2289351,112.52,96.834,2964.33,2618.58,3.3,4472.113238,2.33,68,188,14.06,65.06
2019/7/2,269.7009025,138.22,96.773,2973.01,2618.58,3.3,4472.960406,2.3,70,186,12.93,62.4
2019/7/3,267.4036081,66.82,96.793,2995.82,2618.58,3.3,4473.823243,2.29,72.75,185,12.57,63.82
2019/7/4,265.337052,105.83,96.733,2993.115,2618.58,3.3,4474.70175,3.17,77,185,12.925,63.3
2019/7/5,263.5012341,98.35,97.243,2990.41,2618.58,3.3,4475.595925,3.17,76.2,185,13.28,64.23
2019/7/8,261.8961545,53.51,97.386,2975.95,2618.58,3.3,4476.50577,2.39,75.2,189,13.96,64.11
2019/7/9,260.5218132,96.65,97.499,2979.63,2618.58,3.3,4477.431284,2.41,74.9,190,14.09,64.16
2019/7/10,259.3782101,100.78,97.127,2993.07,2618.58,3.3,4478.372467,2.49,75.45,190,13.03,67.01
2019/7/11,258.4653453,119.68,97.07,2999.91,2618.58,3.3,4479.329319,2.54,75.05,190,12.93,66.52
2019/7/12,257.7832187,107.37,96.819,3013.77,2618.58,3.3,4480.301841,2.54,74.6,190,12.39,66.72
2019/7/15,257.3318304,31.06,96.945,3014.3,2618.58,3.3,4481.290031,2.53,74.35,191,12.68,66.48
2019/7/16,257.1111804,76.37,97.393,3004.04,2618.58,3.3,4482.293891,2.53,73.3,190,12.86,64.35
2019/7/17,257.1212686,147.23,97.228,2984.42,2618.58,3.3,4483.31342,2.44,74.3,189,13.97,63.66
2019/7/18,257.3620951,102.68,96.703,2995.11,2618.58,3.3,4484.348618,2.38,73.85,186,13.53,61.93
2019/7/19,257.8336598,48.78,97.131,2976.61,2618.58,3.3,4485.399486,2.3,74.1,184,14.45,62.47
2019/7/22,258.5359628,193.02,97.289,2985.03,2618.58,3.3,4486.466022,2.33,74.5,175,13.53,63.26
2019/7/23,259.4690041,139.27,97.692,3005.47,2618.58,3.3,4487.548228,2.34,73.85,173,12.61,63.83
2019/7/24,260.6327836,99.52,97.692,3019.56,2618.58,3.3,4488.646103,2.33,74.2,170,12.07,63.18
2019/7/25,262.0273014,74.44,97.793,3003.67,2618.58,3.3,4489.759647,2.26,74.4,169,12.74,63.39
2019/7/26,263.6525574,137.65,98.001,3025.86,2618.58,3.3,4490.88886,2.23,74.25,168,12.16,63.46
2019/7/29,265.5085518,137.61,98.06,3020.97,2618.58,3.3,4492.033742,2.23,71.6,169,12.83,63.71
2019/7/30,267.5952843,152.36,98.068,3013.18,2618.58,3.3,4493.194294,2.22,69.65,169,13.94,64.72
2019/7/31,269.9127552,89.66,98.569,2980.38,2618.58,3.3,4494.370514,2.28,69.45,169,16.12,65.17
2019/8/1,309.0827794,107.73,98.368,2953.56,2653.57,3.3,4508.588565,2.36,69.45,169,17.87,60.5
2019/8/2,311.2804281,110.99,98.085,2932.05,2653.57,3.3,4509.58936,2.12,69.15,170,17.61,61.89
2019/8/5,313.2728411,103.52,97.508,2844.74,2653.57,3.3,4510.45075,2.02,68.9,172,24.59,59.81
2019/8/6,315.0600183,270.94,97.603,2881.77,2653.57,3.3,4511.172736,2.15,68.05,173,20.17,58.94
2019/8/7,316.6419598,106,97.635,2883.98,2653.57,3.3,4511.755318,2.18,67.75,174,19.49,56.23
2019/8/8,318.0186656,144.63,97.659,2938.09,2653.57,3.3,4512.198496,2.13,67.8,175,16.91,57.38
2019/8/9,319.1901357,105.86,97.571,2918.65,2653.57,3.3,4512.50227,2.09,67.85,177,17.97,58.53
2019/8/12,320.15637,151.52,97.418,2883.09,2653.57,3.3,4512.66664,2.21,67.3,179,21.09,58.57
2019/8/13,320.9173686,40.67,97.839,2926.32,2653.57,3.3,4512.691605,2.24,67.15,181,17.52,61.3
2019/8/14,321.4731314,105.77,97.99,2840.6,2653.57,3.3,4512.577166,2.22,66.85,182,22.1,59.48
2019/8/15,321.8236586,96.89,98.091,2847.6,2653.57,3.3,4512.323323,2.19,66.35,183,21.18,58.23
2019/8/16,321.96895,104.61,98.209,2888.68,2653.57,3.3,4511.930076,2.2,66.3,184,18.47,58.64
2019/8/19,321.9090057,127.85,98.382,2923.65,2653.57,3.3,4511.397425,2.26,66.35,185,16.88,59.74
2019/8/20,321.6438256,76.68,98.157,2900.51,2653.57,3.3,4510.725369,2.35,65.95,186,17.5,60.03
2019/8/21,321.1734098,114.39,98.301,2924.43,2653.57,3.3,4509.913909,2.31,65.45,187,15.8,60.3
2019/8/22,320.4977583,147.97,98.216,2922.95,2653.57,3.3,4508.963045,2.28,65.35,188,16.68,59.92
2019/8/23,319.6168711,96.78,97.656,2847.11,2653.57,3.3,4507.872777,2.15,65.75,189,19.87,59.34
2019/8/26,318.5307481,121.19,98.042,2878.38,2653.57,3.3,4506.643105,2.23,65.75,192,19.32,58.7
2019/8/27,317.2393894,178.1,98.021,2869.16,2653.57,3.3,4505.274029,2.24,65.4,192,20.31,59.51
2019/8/28,315.742795,83.47,98.24,2887.94,2653.57,3.3,4503.765548,2.24,65.6,192,19.35,60.49
2019/8/29,314.0409648,76.37,98.459,2924.58,2653.57,3.3,4502.117664,2.36,65.3,190,17.88,61.08
2019/8/30,312.133899,45.78,98.844,2926.46,2653.57,3.3,4500.330375,2.33,65.75,189,18.98,60.43
2019/9/2,289.6080792,118.91,99.059,2916.365,2686.42,3.37,4489.696703,2.36,65.05,174,19.32,58.66
2019/9/3,287.6455596,83.73,98.959,2906.27,2686.42,3.37,4487.782031,2.39,66.5,174,19.66,58.26
2019/9/4,285.7440675,89.65,98.401,2937.78,2686.42,3.37,4485.841525,2.48,66.35,176,17.33,60.7
2019/9/5,283.903603,81.01,98.395,2976,2686.42,3.37,4483.875184,2.49,66.9,180,16.27,60.95
2019/9/6,282.124166,81.74,98.419,2978.71,2686.42,3.37,4481.883007,2.49,66.25,187,15,61.54
2019/9/9,280.4057566,72.86,98.326,2978.43,2686.42,3.37,4479.864996,2.65,65.55,190,15.27,62.59
2019/9/10,278.7483747,104.88,98.372,2979.39,2686.42,3.37,4477.82115,2.67,65.8,203,15.2,62.38
2019/9/11,277.1520204,98.75,98.631,3000.93,2686.42,3.37,4475.751469,2.63,65.35,220,14.61,60.81
2019/9/12,275.6166936,79.5,98.368,3009.57,2686.42,3.37,4473.655954,2.62,65.5,241,14.22,60.38
2019/9/13,274.1423943,70.57,98.205,3007.39,2686.42,3.37,4471.534603,2.61,65.7,265,13.74,60.22
2019/9/16,272.7291227,178.92,98.65,2997.96,2686.42,3.37,4469.387418,2.75,66.15,354,14.67,69.02
2019/9/17,271.3768785,253.34,98.217,3005.7,2686.42,3.37,4467.214397,2.7,65.6,371,14.44,64.55
2019/9/18,270.085662,115.36,98.577,3006.73,2686.42,3.37,4465.015542,2.72,65.35,377,13.95,63.6
2019/9/19,268.8554729,157.13,98.374,3006.79,2686.42,3.37,4462.790852,2.65,65.55,372,14.05,64.4
2019/9/20,267.6863115,126.96,98.469,2992.07,2686.42,3.37,4460.540327,2.34,65.45,356,15.32,64.28
2019/9/23,266.5781775,52.58,98.635,2991.78,2686.42,3.37,4458.263967,2.55,65.35,264,14.91,64.77
2019/9/24,265.5310712,103.24,98.327,2966.6,2686.42,3.37,4455.961772,2.55,65.2,242,17.05,63.1
2019/9/25,264.5449923,124.11,99.039,2984.87,2686.42,3.37,4453.633742,2.54,65.4,225,15.96,62.39
2019/9/26,263.6199411,70.67,99.196,2977.62,2686.42,3.37,4451.279878,2.57,65.15,213,16.07,62.74
2019/9/27,262.7559173,88.06,99.117,2961.79,2686.42,3.37,4448.900178,2.41,65.55,207,17.22,61.91
2019/9/30,261.9529212,95.55,99.402,2976.74,2686.42,3.37,4446.494644,2.37,70.05,227,16.24,60.78
2019/10/1,264.371195,90.14,99.163,2940.25,2660.48,3.24,4432.036102,2.36,67.4,226,18.56,58.89
2019/10/2,263.6771951,69.65,99.028,2887.61,2660.48,3.24,4429.628597,2.36,66.25,224,20.56,57.69
2019/10/3,263.0050461,46.48,98.963,2910.63,2660.48,3.24,4427.344354,2.31,64.8,222,19.12,57.71
2019/10/4,262.3547482,111.27,98.822,2952.01,2660.48,3.24,4425.183374,2.25,65.2,220,17.04,58.37
2019/10/7,261.7263012,52.96,98.987,2938.79,2660.48,3.24,4423.145656,2.36,66.45,217,17.86,58.35
2019/10/8,261.1197053,118.78,99.12,2893.06,2660.48,3.24,4421.2312,2.29,66.9,215,20.28,58.24
2019/10/9,260.5349603,82.47,99.137,2919.4,2660.48,3.24,4419.440006,2.26,67.45,212,18.64,58.32
2019/10/10,259.9720664,165.17,98.724,2938.13,2660.48,3.24,4417.772075,2.26,67.4,210,17.57,59.1
2019/10/11,259.4310234,204.32,98.34,2970.27,2660.48,3.24,4416.227406,2.13,66.4,207,15.58,60.51
2019/10/14,258.9118314,118.48,98.464,2966.15,2660.48,3.24,4414.805999,2.13,66.52,203,14.57,59.35
2019/10/15,258.4144904,108.07,98.297,2995.68,2660.48,3.24,4413.507855,2.29,66.9,200,13.54,58.74
2019/10/16,257.9390004,193.5,98.017,2989.69,2660.48,3.24,4412.332973,2.44,67.3,199,13.68,59.42
2019/10/17,257.4853614,114.77,97.589,2997.95,2660.48,3.24,4411.281353,2.29,67.55,197,13.79,59.91
2019/10/18,257.0535733,106.58,97.213,2986.2,2660.48,3.24,4410.352995,2.08,67.5,196,14.25,59.42
2019/10/21,256.6436363,93.44,97.328,3006.72,2660.48,3.24,4409.5479,2.13,67.6,199,14,58.96
2019/10/22,256.2555503,54.3,97.532,2995.99,2660.48,3.24,4408.866067,2.21,67.45,198,14.46,59.7
2019/10/23,255.8893152,97.06,97.479,3004.52,2660.48,3.24,4408.307496,2.34,67,196,14.01,61.17
2019/10/24,255.5449312,116.31,97.669,3010.29,2660.48,3.24,4407.872188,2.33,67.25,195,13.71,61.67
2019/10/25,255.2223981,140.87,97.838,3022.55,2660.48,3.24,4407.560142,2.26,67.65,193,12.65,62.02
2019/10/28,254.921716,98.3,97.745,3039.42,2660.48,3.24,4407.371358,2.49,66.85,180,13.11,61.57
2019/10/29,254.642885,95.01,97.678,3036.89,2660.48,3.24,4407.305836,2.61,66.95,180,13.2,61.59
2019/10/30,254.3859049,113.29,97.467,3046.77,2660.48,3.24,4407.363577,2.71,66.95,182,12.33,60.61
2019/10/31,254.1507758,83.14,97.317,3037.56,2660.48,3.24,4407.54458,2.73,66.9,186,13.22,60.23
2019/11/1,252.7055846,100.66,97.22,3066.91,2776.92,3.38,4420.747809,2.54,67.25,193,12.3,61.69
2019/11/4,252.5398224,59.24,97.551,3078.27,2776.92,3.38,4420.906609,2.77,67.35,220,12.83,62.13
2019/11/5,252.41131,77.94,97.952,3074.62,2776.92,3.38,4421.027433,2.77,67.15,227,13.1,62.96
2019/11/6,252.3200476,85.79,97.952,3076.78,2776.92,3.38,4421.110283,2.82,66.55,230,12.62,61.74
2019/11/7,252.266035,63.62,98.15,3085.18,2776.92,3.38,4421.155158,2.84,66.45,232,12.73,62.29
2019/11/8,252.2492724,98.94,98.369,3093.08,2776.92,3.38,4421.162058,2.87,66.8,231,12.07,62.51
2019/11/11,252.2697597,92.59,98.21,3087.01,2776.92,3.38,4421.130983,2.795,66.95,213,12.69,62.18
2019/11/12,252.3274968,62.41,98.336,3091.84,2776.92,3.38,4421.061934,2.72,66.55,210,12.68,62.06
2019/11/13,252.4224839,160.15,98.321,3094.04,2776.92,3.38,4420.95491,2.66,66.7,209,13,62.37
2019/11/14,252.5547209,85.79,98.173,3096.63,2776.92,3.38,4420.809911,2.68,66.7,209,13.05,62.28
2019/11/15,252.7242078,75.07,97.989,3120.46,2776.92,3.38,4420.626938,2.7,67.15,210,12.05,63.3
2019/11/18,252.9309446,109.1,97.804,3122.03,2776.92,3.38,4420.40599,2.64,67.5,224,12.46,62.44
2019/11/19,253.1749313,61.17,97.846,3120.18,2776.92,3.38,4420.147066,2.53,67.4,224,12.86,60.91
2019/11/20,253.4561679,101.93,97.903,3108.46,2776.92,3.38,4419.850169,2.56,67.45,222,12.78,62.4
2019/11/21,253.7746544,62.9,98,3103.54,2776.92,3.38,4419.515296,2.53,67.55,218,13.13,63.97
2019/11/22,254.1303908,64.28,98.253,3110.29,2776.92,3.38,4419.142449,2.62,67.9,211,12.34,63.39
2019/11/25,254.5233771,36.63,98.312,3133.64,2776.92,3.38,4418.731627,2.51,66.75,183,11.87,63.65
2019/11/26,254.9536133,70.48,98.248,3140.52,2776.92,3.38,4418.28283,2.51,67.4,177,11.54,64.27
2019/11/27,255.4210994,93.25,98.395,3153.63,2776.92,3.38,4417.796058,2.46,67.75,174,11.75,64.06
2019/11/28,255.9258354,38.01,98.341,3147.305,2776.92,3.38,4417.271312,2.46,67.45,174,12.185,63.87
2019/11/29,256.4678214,108.38,98.279,3140.98,2776.92,3.38,4416.708591,2.46,67.85,177,12.62,62.43
2019/12/2,267.919523,77.88,97.864,3113.87,2692.47,3.28,4404.919012,2.29,67.6,200,14.91,60.92
2019/12/3,268.4418748,85.84,97.739,3093.2,2692.47,3.28,4404.377215,2.42,67.4,204,15.96,60.82
2019/12/4,268.8602757,47.66,97.621,3112.76,2692.47,3.28,4403.942753,2.43,66.8,207,14.8,63
2019/12/5,269.1747257,103.15,97.395,3117.43,2692.47,3.28,4403.615627,2.42,66.55,209,14.52,63.39
2019/12/6,269.3852246,88.66,97.69,3145.91,2692.47,3.28,4403.395836,2.31,66.4,209,13.62,64.39
2019/12/9,269.4917727,82.81,97.655,3135.96,2692.47,3.28,4403.28338,2.17,66.2,204,15.86,64.25
2019/12/10,269.4943698,76.31,97.482,3132.52,2692.47,3.28,4403.27826,2.18,66,203,15.68,64.34
2019/12/11,269.3930159,97.43,97.146,3141.63,2692.47,3.28,4403.380476,2.28,66.1,201,14.99,63.72
2019/12/12,269.1877111,97.69,97.278,3168.57,2692.47,3.28,4403.590026,2.28,66.5,199,13.94,64.2
2019/12/13,268.8784553,99.63,97.182,3168.8,2692.47,3.28,4403.906913,2.28,66.3,197,12.63,65.22
2019/12/16,268.4652486,94.93,97.049,3191.45,2692.47,3.28,4404.331134,2.34,66.45,197,12.14,65.34
2019/12/17,267.948091,82.33,97.184,3192.52,2692.47,3.28,4404.862691,2.3,65.9,193,12.29,66.1
2019/12/18,267.3269824,119.12,97.428,3191.14,2692.47,3.28,4405.501584,2.26,66.2,188,12.58,66.17
2019/12/19,266.6019228,69.01,97.418,3205.37,2692.47,3.28,4406.247811,2.21,66.45,182,12.5,66.54
2019/12/20,265.7729123,49.51,97.691,3221.22,2692.47,3.28,4407.101375,2.27,66.35,174,12.51,66.14
2019/12/23,264.8399508,34.81,97.677,3224.01,2692.47,3.28,4408.062273,2.17,65.8,148,12.61,66.39
2019/12/24,263.8030384,58.22,97.686,3223.38,2692.47,3.28,4409.130507,2.11,66.5,142,12.67,67.2
2019/12/25,262.6621751,45.38,97.661,3231.645,2692.47,3.28,4410.306077,2.1,66.5,140,12.66,67.56
2019/12/26,261.4173608,44.17,97.591,3239.91,2692.47,3.28,4411.588982,2.09,66.5,140,12.65,67.92
2019/12/27,260.0685955,111.91,97,3240.02,2692.47,3.28,4412.979222,1.75,66.55,144,13.43,68.16
2019/12/30,258.6158793,128.64,96.781,3221.29,2692.47,3.28,4414.476798,2.06,67.7,178,14.82,68.44
